id,type,name,url
amnhp_1000188,Person,"Bilka, Louis G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000188
amnhp_1000189,Person,"Bingham, Harry Payne",http://data.library.amnh.org/archives-authorities/id/amnhp_1000189
amnhp_1000191,Person,"Birckhead, Hugh",http://data.library.amnh.org/archives-authorities/id/amnhp_1000191
amnhp_1000193,Person,"Bird, Roland T. (Roland Thaxter) 1899-1978",http://data.library.amnh.org/archives-authorities/id/amnhp_1000193
amnhp_1000194,Person,"Bishop, Carl Whiting 1881-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1000194
amnhp_1000195,Person,"Bishop, Heber R. (Heber Reginald) 1840-1902",http://data.library.amnh.org/archives-authorities/id/amnhp_1000195
amnhp_1000196,Person,"Bissonnette, Thomas Hume",http://data.library.amnh.org/archives-authorities/id/amnhp_1000196
amnhp_1000197,Person,"Blackwelder, Richard E",http://data.library.amnh.org/archives-authorities/id/amnhp_1000197
amnhp_1000198,Person,"Blair, Albert Patrick",http://data.library.amnh.org/archives-authorities/id/amnhp_1000198
amnhp_1000199,Person,"Blair, Floyd",http://data.library.amnh.org/archives-authorities/id/amnhp_1000199
amnhp_1000200,Person,"Blair, W. Reid (William Reid) 1875-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000200
amnhp_1000201,Person,"Blakeley, Dudley",http://data.library.amnh.org/archives-authorities/id/amnhp_1000201
amnhp_1000202,Person,"Blakemore, Thomas L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000202
amnhp_1000204,Person,"Blanc, Alberto Carlo",http://data.library.amnh.org/archives-authorities/id/amnhp_1000204
amnhp_1000205,Person,"Blaschka, Rudolf 1857-1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1000205
amnhp_1000207,Person,"Blatchford, Richard Milford 1798-1875",http://data.library.amnh.org/archives-authorities/id/amnhp_1000207
amnhp_1000208,Person,"Blinken, Melinda",http://data.library.amnh.org/archives-authorities/id/amnhp_1000208
amnhp_1000210,Person,"Bliss, Robert Woods 1875-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1000210
amnhp_1000211,Person,"Block, Otto",http://data.library.amnh.org/archives-authorities/id/amnhp_1000211
amnhp_1000212,Person,"Blodgett, William T.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000212
amnhp_1000213,Person,"Boardman, John",http://data.library.amnh.org/archives-authorities/id/amnhp_1000213
amnhp_1000215,Person,"Bobrovich, Mildred",http://data.library.amnh.org/archives-authorities/id/amnhp_1000215
amnhp_1000216,Person,"Bodmer, Karl 1809-1893",http://data.library.amnh.org/archives-authorities/id/amnhp_1000216
amnhp_1000217,Person,"Sanders, Penelope 1944-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000217
amnhp_1000218,Person,"Boenschenstein, Harold",http://data.library.amnh.org/archives-authorities/id/amnhp_1000218
amnhp_1000219,Person,"Boesenberg, Joseph",http://data.library.amnh.org/archives-authorities/id/amnhp_1000219
amnhp_1000221,Person,"Boggs, Barbara",http://data.library.amnh.org/archives-authorities/id/amnhp_1000221
amnhp_1000223,Person,"Boll, Jacob",http://data.library.amnh.org/archives-authorities/id/amnhp_1000223
amnhp_1000225,Person,"Bolton, Herbert Eugene 1870-1953",http://data.library.amnh.org/archives-authorities/id/amnhp_1000225
amnhp_1000226,Person,"Bolton, Reginald Pelham 1856-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1000226
amnhp_1000227,Person,"Bone, A. T. C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000227
amnhp_1000228,Person,"Borden, Richard",http://data.library.amnh.org/archives-authorities/id/amnhp_1000228
amnhp_1000229,Person,"Bordner, Inez E.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000229
amnhp_1000230,Person,"Borne, Mortimer",http://data.library.amnh.org/archives-authorities/id/amnhp_1000230
amnhp_1000231,Person,"Borup, George, 1885-1912",http://data.library.amnh.org/archives-authorities/id/amnhp_1000231
amnhp_1000232,Person,"Bostelmann, Else",http://data.library.amnh.org/archives-authorities/id/amnhp_1000232
amnhp_1000233,Person,"Boulenger, George Albert 1858-1937",http://data.library.amnh.org/archives-authorities/id/amnhp_1000233
amnhp_1000234,Person,"Boulton, Laura 1899-1980",http://data.library.amnh.org/archives-authorities/id/amnhp_1000234
amnhp_1000235,Person,"Bowen, Hope L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000235
amnhp_1000236,Person,"Bowen, Norman Levi 1887-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1000236
amnhp_1000237,Person,"Bowen, Rufus Earl",http://data.library.amnh.org/archives-authorities/id/amnhp_1000237
amnhp_1000239,Person,"Bowman, Isaiah 1878-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1000239
amnhp_1000240,Person,"Boyd, Donald Wilkin",http://data.library.amnh.org/archives-authorities/id/amnhp_1000240
amnhp_1000241,Person,"Boyle, Howarth S.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000241
amnhp_1000242,Person,"Boyer, Jane D. Rouillion",http://data.library.amnh.org/archives-authorities/id/amnhp_1000242
amnhp_1000243,Person,"Bradford, William 1823-1892",http://data.library.amnh.org/archives-authorities/id/amnhp_1000243
amnhp_1000244,Person,"Bradley, D. F. Levett",http://data.library.amnh.org/archives-authorities/id/amnhp_1000244
amnhp_1000245,Person,"Brady, Nicholas F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000245
amnhp_1000246,Person,"Brady, Shirley",http://data.library.amnh.org/archives-authorities/id/amnhp_1000246
amnhp_1000247,Person,"Bragg, William Henry 1862-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1000247
amnhp_1000248,Person,"Brand, Albert R. (Albert Rich)",http://data.library.amnh.org/archives-authorities/id/amnhp_1000248
amnhp_1000249,Person,"Brandreth, Courtenay",http://data.library.amnh.org/archives-authorities/id/amnhp_1000249
amnhp_1000251,Person,"Brannigan, Gladys 1882-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1000251
amnhp_1000252,Person,"Brasher, Rex 1869-1960",http://data.library.amnh.org/archives-authorities/id/amnhp_1000252
amnhp_1000254,Person,"Brauner, Florence",http://data.library.amnh.org/archives-authorities/id/amnhp_1000254
amnhp_1000255,Person,"Breasted, James Henry 1865-1935",http://data.library.amnh.org/archives-authorities/id/amnhp_1000255
amnhp_1002437,Person,"Breder, Charles M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002437
amnhp_1002438,Person,"Demarest, Ruth B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002438
amnhp_1002439,Person,"Snyder, Ethel Lear",http://data.library.amnh.org/archives-authorities/id/amnhp_1002439
amnhp_1001586,Person,"Parr, Alfred Eide",http://data.library.amnh.org/archives-authorities/id/amnhp_1001586
amnhp_1000257,Person,"Breen, Ann",http://data.library.amnh.org/archives-authorities/id/amnhp_1000257
amnhp_1000258,Person,"Breslin, Carol",http://data.library.amnh.org/archives-authorities/id/amnhp_1000258
amnhp_1000260,Person,"Brewer, T. M. (Thomas Mayo) 1814-1880",http://data.library.amnh.org/archives-authorities/id/amnhp_1000260
amnhp_1000262,Person,"Brewster, William 1851-1919",http://data.library.amnh.org/archives-authorities/id/amnhp_1000262
amnhp_1000263,Person,"Briffault, Robert 1876-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1000263
amnhp_1000265,Person,"Britton, Wilton Everett 1868-1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1000265
amnhp_1000266,Person,"Brodsky, Daniel",http://data.library.amnh.org/archives-authorities/id/amnhp_1000266
amnhp_1000267,Person,"Bromley, Stanley W.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000267
amnhp_1000268,Person,"Bromner, Hedin",http://data.library.amnh.org/archives-authorities/id/amnhp_1000268
amnhp_1000269,Person,"Brooks, Allan 1869-1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1000269
amnhp_1000270,Person,"Brooks, Charles Franklin 1891-1958",http://data.library.amnh.org/archives-authorities/id/amnhp_1000270
amnhp_1000271,Person,"Brooks, S. C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000271
amnhp_1000272,Person,"Broom, Robert 1866-1951",http://data.library.amnh.org/archives-authorities/id/amnhp_1000272
amnhp_1000273,Person,"Brophy, Elizabeth M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000273
amnhp_1000274,Person,"Brougham, Jason",http://data.library.amnh.org/archives-authorities/id/amnhp_1000274
amnhp_1000275,Person,"Brouwer, Dirk 1902-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000275
amnhp_1000276,Person,"Brown, Alistair",http://data.library.amnh.org/archives-authorities/id/amnhp_1000276
amnhp_1000277,Person,"Brown, Ann",http://data.library.amnh.org/archives-authorities/id/amnhp_1000277
amnhp_1000279,Person,"Brown, F. Martin (Frederick Martin), 1903-1993",http://data.library.amnh.org/archives-authorities/id/amnhp_1000279
amnhp_1000281,Person,"Brown, Toby",http://data.library.amnh.org/archives-authorities/id/amnhp_1000281
amnhp_1000283,Person,"Browne, Margaret Fitzburgh",http://data.library.amnh.org/archives-authorities/id/amnhp_1000283
amnhp_1000284,Person,"Brownell, Kenneth Hyde",http://data.library.amnh.org/archives-authorities/id/amnhp_1000284
amnhp_1000285,Person,"Brownell, Willard",http://data.library.amnh.org/archives-authorities/id/amnhp_1000285
amnhp_1000286,Person,"Brues, Charles T. (Charles Thomas) 1879-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1000286
amnhp_1000287,Person,"Brush, Charles",http://data.library.amnh.org/archives-authorities/id/amnhp_1000287
amnhp_1000288,Person,"Bryan, Kirk 1888-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1000288
amnhp_1000289,Person,"Bryan, William Alanson 1875-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1000289
amnhp_1000290,Person,"Bryant, Robert G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000290
amnhp_1000291,Person,"Bryant, William Letchworth",http://data.library.amnh.org/archives-authorities/id/amnhp_1000291
amnhp_1000292,Person,"Buba, Joy Flinsch 1904-1998",http://data.library.amnh.org/archives-authorities/id/amnhp_1000292
amnhp_1000293,Person,"Bucholtz, Otto",http://data.library.amnh.org/archives-authorities/id/amnhp_1000293
amnhp_1000294,Person,"Buck, Frank 1884-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1000294
amnhp_1000295,Person,"Buckley, S. B. (Samuel Botsford) 1809-1884",http://data.library.amnh.org/archives-authorities/id/amnhp_1000295
amnhp_1000296,Person,"Janusch, John 1924-1992",http://data.library.amnh.org/archives-authorities/id/amnhp_1000296
amnhp_1000298,Person,"Bull, John L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000298
amnhp_1000299,Person,"Bullitt, Margaret R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000299
amnhp_1000301,Person,"Burbank, E. A. (Elbridge Ayer) 1858-1949",http://data.library.amnh.org/archives-authorities/id/amnhp_1000301
amnhp_1000302,Person,"Burden, W. Douglas (William Douglas), 1898-1978",http://data.library.amnh.org/archives-authorities/id/amnhp_1000302
amnhp_1000303,Person,"Burenhult, G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000303
amnhp_1000304,Person,"Burlingham, Frederick",http://data.library.amnh.org/archives-authorities/id/amnhp_1000304
amnhp_1000305,Person,"Burgess, Helen H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000305
amnhp_1000306,Person,"Burne, Richard Higgins 1868-1953",http://data.library.amnh.org/archives-authorities/id/amnhp_1000306
amnhp_1000307,Person,"Burnham, John B. (John Bird) 1869-1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1000307
amnhp_1000308,Person,"Burns, Ned J. 1899-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000308
amnhp_1000309,Person,"Burns, Sheila 1941-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000309
amnhp_1000310,Person,"Burns, William A. (William Aloysius) 1909-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000310
amnhp_1000312,Person,"Burrows, Carin",http://data.library.amnh.org/archives-authorities/id/amnhp_1000312
amnhp_1000313,Person,"Busnel, Ren",http://data.library.amnh.org/archives-authorities/id/amnhp_1000313
http://id.loc.gov/authorities/names/no2004061805,,"Butler, Philippi H. (Philippi Harding), 1899-1984.",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/no2004061805
http://id.loc.gov/authorities/names/n79063202,,United States Army.,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79063202
http://id.loc.gov/authorities/names/n84173370,,"United States Army. Infantry Regiment, 168th.",http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n84173370
http://id.loc.gov/authorities/names/n79074300,,United States Military Academy.,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79074300
amnhp_1000317,Person,"Butler, George 1838-1907",http://data.library.amnh.org/archives-authorities/id/amnhp_1000317
amnhp_1000319,Person,"Butler, Samuel C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000319
amnhp_1000320,Person,"Butler, W. H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000320
amnhp_1000321,Person,"Buxton, N. G. (Norman G.)",http://data.library.amnh.org/archives-authorities/id/amnhp_1000321
amnhp_1000323,Person,"Cabranes, Jos",http://data.library.amnh.org/archives-authorities/id/amnhp_1000323
amnhp_1000324,Person,"Cahill, Linda",http://data.library.amnh.org/archives-authorities/id/amnhp_1000324
amnhp_1000325,Person,"Calder, Louis",http://data.library.amnh.org/archives-authorities/id/amnhp_1000325
amnhp_1000326,Person,"Calkins, Gary N. (Gary Nathan) 1869-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000326
amnhp_1000327,Person,"Calvert, Philip Powell 1871-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000327
amnhp_1000328,Person,"Cameron, Charlotte -1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1000328
amnhp_1000329,Person,"Cammann, Nora",http://data.library.amnh.org/archives-authorities/id/amnhp_1000329
amnhp_1000330,Person,"Camp, Charles Lewis 1893-1975",http://data.library.amnh.org/archives-authorities/id/amnhp_1000330
amnhp_1000333,Person,"Campbell, Joseph 1904-1987",http://data.library.amnh.org/archives-authorities/id/amnhp_1000333
amnhp_1000335,Person,"Cannon, Annie Jump 1863-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1000335
amnhp_1000336,Person,"Capitan, L. (Louis) 1854-1929",http://data.library.amnh.org/archives-authorities/id/amnhp_1000336
amnhp_1000337,Person,"Capps, Stephen Reid 1881-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000337
amnhp_1000338,Person,"Caravia, E.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000338
amnhp_1000339,Person,"Carey, Madeleine A.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000339
amnhp_1000342,Person,"Carnochan, Frederic Grosvenor 1890-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1000342
amnhp_1000343,Person,"Carpenter, Charles H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000343
amnhp_1000344,Person,"Carpenter, Edmund Snow 1922-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000344
amnhp_1000345,Person,"Carpenter, James M. (James Michael) 1956-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000345
amnhp_1000346,Person,"Carr, Archie 1909-1987",http://data.library.amnh.org/archives-authorities/id/amnhp_1000346
amnhp_1000347,Person,"Carr, Marion B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000347
amnhp_1000348,Person,"Carr, William H. (William Henry) 1902-1985",http://data.library.amnh.org/archives-authorities/id/amnhp_1000348
amnhp_1000349,Person,"Cartailhac, Emile 1845-1921",http://data.library.amnh.org/archives-authorities/id/amnhp_1000349
amnhp_1000351,Person,"Carver, George Washington 1864?-1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1000351
amnhp_1000352,Person,"Cary, Frank T.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000352
amnhp_1000353,Person,"Cary, William de la Montagne 1840-1922",http://data.library.amnh.org/archives-authorities/id/amnhp_1000353
amnhp_1000354,Person,"Casanowicz, Immanuel M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000354
amnhp_1000355,Person,"Casebeer, Richard S.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000355
amnhp_1000356,Person,"Cassidy, Asa",http://data.library.amnh.org/archives-authorities/id/amnhp_1000356
amnhp_1000358,Person,"Casson, Lionel 1914-2009",http://data.library.amnh.org/archives-authorities/id/amnhp_1000358
amnhp_1000359,Person,"Cate, Crawford Neill",http://data.library.amnh.org/archives-authorities/id/amnhp_1000359
amnhp_1000360,Person,"Cate, Jean",http://data.library.amnh.org/archives-authorities/id/amnhp_1000360
amnhp_1000362,Person,"Cattell, James McKeen 1860-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1000362
amnhp_1000363,Person,"Cattell, Jaques 1904-1960",http://data.library.amnh.org/archives-authorities/id/amnhp_1000363
amnhp_1000364,Person,"Cattell, Owen",http://data.library.amnh.org/archives-authorities/id/amnhp_1000364
amnhp_1000365,Person,"Caufield, Marie",http://data.library.amnh.org/archives-authorities/id/amnhp_1000365
amnhp_1000367,Person,"Ceram, C. W. 1915-1972",http://data.library.amnh.org/archives-authorities/id/amnhp_1000367
amnhp_1000368,Person,"Cernosvitov, Lev 1902-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000368
amnhp_1000370,Person,"Chambers, Kenneth A.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000370
amnhc_2000519,Expedition,Chapin Expedition to Africa,http://data.library.amnh.org/archives-authorities/id/amnhc_2000519
amnhp_1000511,Person,"Davis, William T. (William Thompson) 1862-1945",http://data.library.amnh.org/archives-authorities/id/amnhp_1000511
amnhp_1002546,Person,"Cleaves, Howard H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002546
amnhp_1001932,Person,"Skinner, Alanson 1886-1925",http://data.library.amnh.org/archives-authorities/id/amnhp_1001932
http://id.loc.gov/authorities/names/no97053487,,Tervueren Museum,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/no97053487
amnhp_1000372,Person,"Chapman, Charles Shepard 1879-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1000372
amnhp_1000375,Person,"Charmatz, Richard 1936-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000375
amnhp_1000377,Person,"Cherrie, George Kruck",http://data.library.amnh.org/archives-authorities/id/amnhp_1000377
amnhp_1000378,Person,"Cherrie, Linda",http://data.library.amnh.org/archives-authorities/id/amnhp_1000378
amnhp_1000379,Person,"Chiappe, Luis M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000379
amnhp_1000380,Person,"Chigodora, Sylvester",http://data.library.amnh.org/archives-authorities/id/amnhp_1000380
amnhp_1000382,Person,"Choate, Joseph H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000382
amnhp_1000385,Person,"Clapp, W. F. (William Frederick)",http://data.library.amnh.org/archives-authorities/id/amnhp_1000385
amnhp_1000386,Person,"Clark, Austin Hobart 1880-1954",http://data.library.amnh.org/archives-authorities/id/amnhp_1000386
amnhp_1000387,Person,"Clark, Benjamin S.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000387
amnhp_1000388,Person,"Clark, Eugenie",http://data.library.amnh.org/archives-authorities/id/amnhp_1000388
amnhp_1000390,Person,"Clark, Hubert Lyman 1870-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1000390
amnhp_1002441,Person,"Donnell, C. Oliver",http://data.library.amnh.org/archives-authorities/id/amnhp_1002441
amnhp_1002443,Person,"Wilbur, Brayton",http://data.library.amnh.org/archives-authorities/id/amnhp_1002443
amnhc_2000237,Expedition,Carlisle-Clark African Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000237
amnhc_2000291,Expedition,O'Donnell-Clark African Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000291
amnhc_2000346,Expedition,Fleischmann-Clark Indo-China Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000346
amnhc_2000365,Expedition,Clark Expedition to Wyoming,http://data.library.amnh.org/archives-authorities/id/amnhc_2000365
amnhc_2000366,Expedition,Clark Nehasane Trip,http://data.library.amnh.org/archives-authorities/id/amnhc_2000366
amnhc_2000374,Expedition,Oyster Bay Field Trip,http://data.library.amnh.org/archives-authorities/id/amnhc_2000374
amnhc_2000408,Expedition,Robinson Expedition to Grand Canyon,http://data.library.amnh.org/archives-authorities/id/amnhc_2000408
amnhc_2000458,Expedition,Central African Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000458
amnhp_1000393,Person,"Clarke, Caspar Purdon",http://data.library.amnh.org/archives-authorities/id/amnhp_1000393
amnhp_1000395,Person,"Clayton, Henry Helm 1861-1946",http://data.library.amnh.org/archives-authorities/id/amnhp_1000395
amnhp_1000396,Person,"Clem, Robert Verity",http://data.library.amnh.org/archives-authorities/id/amnhp_1000396
amnhp_1000397,Person,"Clench, William James 1897-1984",http://data.library.amnh.org/archives-authorities/id/amnhp_1000397
amnhp_1000398,Person,"Coates, Christopher W. (Christopher William)",http://data.library.amnh.org/archives-authorities/id/amnhp_1000398
amnhp_1000400,Person,"Coe, Ralph T.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000400
amnhp_1000401,Person,"Coe, William Robertson 1869-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1000401
amnhp_1000402,Person,"Coffee, Thomas",http://data.library.amnh.org/archives-authorities/id/amnhp_1000402
amnhp_1000403,Person,"Coggeshall, Arthur",http://data.library.amnh.org/archives-authorities/id/amnhp_1000403
amnhp_1000404,Person,"Wiener, Ernst 1882-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1000404
amnhp_1000406,Person,"Colbert, Margaret",http://data.library.amnh.org/archives-authorities/id/amnhp_1000406
amnhp_1000408,Person,"Cole, James E.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000408
amnhp_1000409,Person,"Coleman, A. P. (Arthur Philemon) 1852-1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1000409
amnhp_1000411,Person,"Coleman, Sylvan C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000411
amnhp_1000412,Person,"Coles, Robert R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000412
amnhp_1000414,Person,"Colgate, Robert",http://data.library.amnh.org/archives-authorities/id/amnhp_1000414
amnhp_1000415,Person,"Collier, Donald 1911-1995",http://data.library.amnh.org/archives-authorities/id/amnhp_1000415
amnhp_1000416,Person,"Collins, Alfred M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000416
amnhp_1000417,Person,"Collins, Henry Hill 1905-1961",http://data.library.amnh.org/archives-authorities/id/amnhp_1000417
amnhp_1000418,Person,"Colt, S. Sloan",http://data.library.amnh.org/archives-authorities/id/amnhp_1000418
amnhp_1000420,Person,"Comstock, John Henry 1849-1931",http://data.library.amnh.org/archives-authorities/id/amnhp_1000420
amnhp_1000421,Person,"Comstock, William Phillips",http://data.library.amnh.org/archives-authorities/id/amnhp_1000421
amnhp_1000422,Person,"Conant, Roger 1909-2003",http://data.library.amnh.org/archives-authorities/id/amnhp_1000422
amnhp_1000423,Person,"Conklin, Barbara",http://data.library.amnh.org/archives-authorities/id/amnhp_1000423
amnhp_1000424,Person,"Conklin, Edwin Grant 1863-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1000424
amnhp_1000425,Person,"Connors, Joseph P.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000425
amnhp_1000427,Person,"Coscarón, Sixto",http://data.library.amnh.org/archives-authorities/id/amnhp_1000427
amnhp_1000428,Person,"Constable, James M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000428
amnhp_1000429,Person,"Contini, Victor M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000429
amnhp_1000430,Person,"Cook, Frederick Albert 1865-1940",http://data.library.amnh.org/archives-authorities/id/amnhp_1000430
amnhp_1000431,Person,"Cook, Harold J. (Harold James) 1887-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1000431
amnhp_1000432,Person,"Cooke, John A. L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000432
amnhp_1000433,Person,"Cooke, Richard H.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000433
amnhp_1000434,Person,"Coolidge, Dane 1873-1940",http://data.library.amnh.org/archives-authorities/id/amnhp_1000434
amnhp_1000435,Person,"Coomaraswamy, Ananda Kentish 1877-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1000435
amnhp_1000436,Person,"Coon, Carleton S. (Carleton Stevens) 1904-1981",http://data.library.amnh.org/archives-authorities/id/amnhp_1000436
amnhp_1000437,Person,"Cooney, Harry P.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000437
amnhp_1000438,Person,"Cooper, Madeline L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000438
amnhp_1000439,Person,"Cope, E. D. (Edward Drinker) 1840-1897",http://data.library.amnh.org/archives-authorities/id/amnhp_1000439
amnhp_1000440,Person,"Copulos, Milton D.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000440
amnhp_1000441,Person,"Corbet, A. Steven (Alexander Steven) 1896-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1000441
amnhp_1000442,Person,"Corbett, Jim 1875-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1000442
amnhp_1000444,Person,"Corwin, Charles",http://data.library.amnh.org/archives-authorities/id/amnhp_1000444
amnhp_1000445,Person,"Cottar, Charles",http://data.library.amnh.org/archives-authorities/id/amnhp_1000445
amnhp_1000446,Person,"Cottar, Michael",http://data.library.amnh.org/archives-authorities/id/amnhp_1000446
amnhp_1000449,Person,"Cowles, Henry Chandler 1869-1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1000449
amnhp_1000450,Person,"Cox, Walter I. 1866-1930",http://data.library.amnh.org/archives-authorities/id/amnhp_1000450
amnhp_1000451,Person,"Coxey, W. Judson",http://data.library.amnh.org/archives-authorities/id/amnhp_1000451
amnhp_1000453,Person,"Cramer, Seward S.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000453
amnhp_1000455,Person,"Crandall, Lee S. (Lee Saunders) 1887-1969",http://data.library.amnh.org/archives-authorities/id/amnhp_1000455
amnhp_1000456,Person,"Crane, Jocelyn",http://data.library.amnh.org/archives-authorities/id/amnhp_1000456
amnhp_1000457,Person,"Crawbuck, George A.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000457
amnhp_1000459,Person,"Crawford, Osbert Guy Stanhope 1886-1957",http://data.library.amnh.org/archives-authorities/id/amnhp_1000459
amnhp_1000460,Person,"Creighton, William Steel",http://data.library.amnh.org/archives-authorities/id/amnhp_1000460
amnhp_1000461,Person,"Cresson, E. T. (Ezra Townsend) 1838-1926",http://data.library.amnh.org/archives-authorities/id/amnhp_1000461
amnhp_1000463,Person,"Croft, Richard G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000463
amnhp_1000464,Person,"Crompton, Alfred W.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000464
amnhp_1000465,Person,"Cronau, Rudolf 1855-1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1000465
amnhp_1000466,Person,"Crosby, Maunsell Schieffelin 1887-1931",http://data.library.amnh.org/archives-authorities/id/amnhp_1000466
amnhp_1000467,Person,"Cross, Charles Whitman",http://data.library.amnh.org/archives-authorities/id/amnhp_1000467
amnhp_1000470,Person,"Cummings, Willard Warren 1915-1975",http://data.library.amnh.org/archives-authorities/id/amnhp_1000470
