id1,id2,type,role,date
amnhc_5000561,amnhc_5000560,,,
amnhc_5000561,http://id.loc.gov/authorities/names/n81100674,,,
amnhc_5000561,http://id.loc.gov/authorities/names/n82087200,,,
amnhc_5000561,http://id.loc.gov/authorities/names/n50066142,,,
amnhc_5000565,amnhp_1000900,,,
amnhc_5000568,amnhc_4000008,,,
amnhc_5000569,http://id.loc.gov/authorities/names/n80070626,,,
amnhc_5000569,amnhp_1000297,,,
amnhc_5000569,amnhp_1000600,,,
amnhc_5000569,amnhp_1000758,,,
amnhc_5000569,amnhp_1001022,,,
amnhc_5000569,amnhp_1001179,,,
amnhc_5000569,amnhp_1001812,,,
amnhc_5000569,http://id.loc.gov/authorities/names/n97016289,,,
amnhc_5000570,amnhc_4000021,,,
amnhc_5000571,amnhp_1000187,,,
amnhc_5000571,amnhp_1000394,,,
amnhc_5000571,amnhp_1000407,,,
amnhc_5000571,amnhp_1000482,,,
amnhc_5000571,amnhp_1001411,,,
amnhc_5000572,amnhp_1001815,,,
amnhc_5000573,amnhc_4000021,,,
amnhc_5000574,amnhc_4000051,,,
amnhc_5000575,amnhc_4000008,,,
amnhc_5000575,amnhp_1001078,,,
amnhc_5000578,http://id.loc.gov/authorities/names/n81081809,,,
amnhc_5000589,amnhc_4000008,,,
amnhc_5000597,amnhc_4000111,,,
amnhc_5000598,amnhc_4000051,,,
amnhc_5000600,amnhp_1001493,,,
amnhc_5000601,amnhp_1000157,,,
amnhc_5000601,amnhp_1001815,,,
amnhc_5000603,amnhc_4000008,,,
amnhc_5000605,amnhc_4000098,,,
amnhc_5000606,amnhc_4000021,,,
amnhc_5000609,http://id.loc.gov/authorities/names/no2010145514,,,
amnhc_5000610,amnhc_4000021,,,
amnhc_5000610,amnhc_4000120,,,
amnhc_5000611,amnhc_4000021,,,
amnhc_5000612,amnhc_4000098,,,
amnhc_5000615,amnhc_4000021,,,
amnhc_5000616,amnhc_4000021,,,
amnhc_5000620,amnhc_4000021,,,
amnhc_5000621,amnhc_4000021,,,
amnhc_5000622,amnhc_4000021,,,
amnhc_5000623,amnhc_4000057,,,
amnhc_5000625,amnhc_4000021,,,
amnhc_5000626,amnhc_4000021,,,
amnhc_5000627,amnhc_4000021,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n84054799,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n86839684,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n82019908,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n79036912,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n79142877,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n80147012,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n79032074,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n86810287,,,
amnhc_5000629,http://id.loc.gov/authorities/names/n50075344,,,
amnhc_5000630,amnhc_4000021,,,
amnhc_5000630,amnhc_4000120,,,
amnhc_5000635,amnhc_4000012,,,
amnhc_5000637,amnhc_4000098,,,
amnhc_5000638,amnhc_4000012,,,
amnhc_5000640,amnhc_4000012,,,
amnhc_5000640,amnhp_1001452,,,
amnhc_5000640,amnhc_5000704,,,
amnhc_5000641,amnhc_4000021,,,
amnhc_5000642,amnhc_4000012,,,
amnhc_5000643,amnhc_4000012,,,
amnhc_5000644,amnhc_4000012,,,
amnhc_5000645,amnhc_4000012,,,
amnhc_5000646,amnhc_4000021,,,
amnhc_5000646,amnhp_1000366,,,
amnhc_5000646,amnhp_1002155,,,
amnhc_5000647,amnhc_4000098,,,
amnhc_5000648,amnhc_4000120,,,
amnhc_5000650,amnhc_4000012,,,
amnhc_5000650,amnhc_3000020,,,
amnhc_5000655,amnhc_4000012,,,
amnhc_5000656,amnhc_4000120,,,
amnhc_5000657,amnhc_4000012,,,
amnhc_5000658,http://id.loc.gov/authorities/names/nr89016927,,,
amnhc_5000658,amnhc_4000098,,,
amnhc_5000658,amnhp_1000579,,,
amnhc_5000658,http://id.loc.gov/authorities/names/n83172618,,,
amnhc_5000658,amnhp_1001860,,,
amnhc_5000658,amnhp_1002068,,,
amnhc_5000658,http://id.loc.gov/authorities/names/n83198451,,,
amnhc_5000659,amnhc_4000012,,,
amnhc_5000662,amnhc_4000012,,,
amnhc_5000663,amnhc_4000012,,,
amnhc_5000664,amnhc_4000098,,,
amnhc_5000665,amnhc_4000012,,,
amnhc_5000667,amnhc_4000098,,,
amnhc_5000668,amnhc_4000012,,,
amnhc_5000669,amnhc_4000012,,,
amnhc_5000670,amnhc_4000012,,,
amnhc_5000671,amnhc_4000012,,,
amnhc_5000672,amnhc_4000012,,,
amnhc_5000673,amnhc_4000012,,,
amnhc_5000674,amnhc_4000012,,,
amnhc_5000676,amnhc_4000021,,,
amnhc_5000677,amnhc_4000021,,,
amnhc_5000678,amnhc_4000120,,,
amnhc_5000679,amnhc_4000021,,,
amnhc_5000680,amnhc_4000021,,,
amnhc_5000681,amnhc_4000021,,,
amnhc_5000682,amnhc_4000098,,,
amnhc_5000685,amnhc_4000120,,,
amnhc_5000686,amnhc_4000012,,,
amnhc_5000691,amnhc_4000012,,,
amnhc_5000692,amnhc_4000012,,,
amnhc_5000693,amnhc_4000012,,,
amnhc_5000694,amnhc_4000012,,,
amnhc_5000695,amnhc_4000012,,,
amnhc_5000697,amnhc_4000012,,,
amnhc_5000698,amnhc_4000012,,,
amnhc_5000699,amnhc_4000012,,,
amnhc_5000700,amnhc_4000021,,,
amnhc_5000700,amnhp_1000930,,,
amnhc_5000700,http://id.loc.gov/authorities/names/n88079530,,,
amnhc_5000700,amnhc_4000098,,,
amnhc_5000700,amnhp_1001889,,,
amnhc_5000700,amnhp_1002161,,,
amnhc_5000702,amnhc_4000012,,,
amnhc_5000704,amnhc_4000012,,,
amnhc_5000704,amnhc_5000640,,,
amnhc_5000704,amnhp_1000350,,,
amnhc_5000704,amnhp_1001452,,,
amnhc_5000705,amnhc_4000012,,,
amnhc_5000706,amnhc_4000012,,,
amnhc_5000707,amnhc_4000021,,,
amnhc_5000708,amnhc_4000012,,,
amnhc_5000709,amnhc_4000021,,,
amnhc_5000710,amnhc_4000021,,,
amnhc_5000711,amnhc_4000012,,,
amnhc_5000713,amnhc_4000012,,,
amnhc_5000714,amnhc_4000012,,,
amnhc_5000715,amnhc_4000012,,,
amnhc_5000718,amnhc_4000012,,,
amnhc_5000719,amnhc_4000012,,,
amnhc_5000720,amnhc_4000012,,,
amnhc_5000721,amnhc_4000012,,,
amnhc_5000722,amnhc_4000012,,,
amnhc_5000723,amnhc_4000012,,,
amnhc_5000724,amnhc_4000061,,,
amnhc_5000724,amnhp_1000366,,,
amnhc_5000724,amnhp_1000790,,,
amnhc_5000724,http://id.loc.gov/authorities/names/no2012114578,,,
amnhc_5000725,amnhc_4000012,,,
amnhc_5000728,amnhc_4000012,,,
amnhc_5000729,amnhc_4000012,,,
amnhc_5000730,amnhc_4000120,,,
amnhc_5000731,amnhc_4000012,,,
amnhc_5000732,amnhc_4000012,,,
amnhc_5000733,amnhc_4000061,,,
amnhc_5000733,amnhp_1000053,,,
amnhc_5000733,amnhp_1001787,,,
amnhc_5000733,amnhp_1001860,,,
amnhc_5000734,amnhc_4000012,,,
amnhc_5000736,amnhc_4000012,,,
amnhc_5000739,amnhc_4000012,,,
amnhc_5000741,amnhc_4000012,,,
amnhc_5000743,amnhc_4000012,,,
amnhc_5000744,amnhc_4000012,,,
amnhc_5000744,http://id.loc.gov/authorities/names/n50072919,,,
amnhc_5000744,amnhp_1001214,,,
amnhc_5000747,amnhc_4000012,,,
amnhc_5000748,amnhc_4000021,,,
amnhc_5000752,amnhc_4000012,,,
amnhc_5000754,amnhc_4000012,,,
amnhc_5000755,amnhc_4000012,,,
amnhc_5000756,amnhc_4000098,,,
amnhc_5000757,amnhc_4000012,,,
amnhc_5000758,amnhc_4000098,,,
amnhc_5000759,amnhc_4000012,,,
amnhc_5000759,amnhp_1000758,,,
amnhc_5000759,http://id.loc.gov/authorities/names/n80155901,,,
amnhc_5000759,http://id.loc.gov/authorities/names/n50053852,,,
amnhc_5000762,amnhc_4000012,,,
amnhc_5000763,amnhc_4000012,,,
amnhc_5000769,amnhc_4000012,,,
amnhc_5000771,amnhc_4000012,,,
amnhc_5000772,amnhc_4000098,,,
amnhc_5000773,amnhc_3000020,,,
amnhc_5000773,amnhc_4000021,,,
amnhc_5000773,amnhp_1001417,,,
amnhc_5000779,amnhc_4000098,,,
amnhc_5000782,amnhc_4000021,,,
amnhc_5000784,amnhc_4000021,,,
amnhc_5000785,amnhc_4000021,,,
amnhc_5000786,amnhc_4000021,,,
amnhc_5000787,amnhc_4000021,,,
amnhc_5000789,amnhc_4000021,,,
amnhc_5000791,amnhc_4000021,,,
amnhc_5000792,amnhc_4000021,,,
amnhc_5000793,amnhc_4000021,,,
amnhc_5000795,amnhc_4000021,,,
amnhc_5000796,amnhc_4000021,,,
amnhc_5000925,amnhc_4000021,,,
amnhc_5000926,amnhc_4000012,,,
amnhc_7000001,amnhc_4000022,,,1968
amnhc_7000001,amnhc_4000025,,,1929
amnhc_7000001,amnhc_4000030,,,1900
amnhc_7000001,amnhc_4000042,,,1896
amnhc_7000001,amnhc_4000043,,,1955
amnhc_7000001,amnhc_4000058,,,1996
amnhc_7000001,amnhc_4000067,,,1902
amnhc_7000001,amnhc_4000115,,,1877
amnhc_7000001,amnhc_4000116,,,1877
amnhc_7000001,amnhc_4000117,,,1877
amnhc_7000001,amnhc_4000118,,,1877
amnhp_1000006,amnhc_0000001,identity,,
amnhp_1000008,amnhc_0000001,identity,,
amnhp_1000009,amnhc_0000001,identity,,1938
amnhp_1000010,amnhc_3000007,identity,,1943
amnhp_1000011,amnhc_3000001,identity,,
amnhp_1000012,amnhc_0000001,identity,,
amnhp_1000014,amnhc_0000001,identity,,
amnhp_1000015,amnhc_0000001,identity,,
amnhp_1000016,amnhc_0000001,identity,,
amnhp_1000017,amnhc_2000084,identity,participantIn,1905
amnhp_1000017,amnhc_2000084,identity,participantIn,1909
amnhp_1000017,amnhc_2000169,identity,participantIn,1921
amnhp_1000017,amnhc_2000219,identity,participantIn,1926
amnhp_1000017,amnhc_4000002,,,
amnhp_1000018,amnhc_2000084,identity,participantIn,1905
amnhp_1000018,amnhc_2000084,identity,participantIn,1909
amnhp_1000019,amnhc_2000219,identity,participantIn,1926
amnhp_1000019,amnhp_1000017,family,spouseOf,1924
amnhp_1000019,amnhp_1001659,associative,colleagueOf,1926
amnhp_1000019,amnhp_1002421,associative,employerOf,1914
amnhp_1000020,amnhc_0000001,identity,,1911
amnhp_1000021,amnhc_0000001,identity,,1938
amnhp_1000022,amnhc_0000001,identity,,
amnhp_1000023,amnhc_0000001,identity,,
amnhp_1000023,amnhc_3000032,identity,,
amnhp_1000024,amnhc_0000001,identity,,
amnhp_1000025,amnhc_0000001,identity,,
amnhp_1000027,amnhc_0000001,identity,,
amnhp_1000028,amnhc_0000001,identity,,1913
amnhp_1000028,amnhc_2000117,identity,,1913
amnhp_1000029,amnhc_0000001,identity,,
amnhp_1000029,amnhc_3000045,identity,,
amnhp_1000030,amnhc_0000001,identity,,1950
amnhp_1000031,amnhc_3000032,identity,,1937
amnhp_1000032,amnhc_0000001,identity,,
amnhp_1000033,amnhc_0000001,identity,,
amnhp_1000034,amnhc_0000001,identity,,
amnhp_1000036,amnhc_3000003,identity,,1957
amnhp_1000039,amnhc_3000013,identity,,
amnhp_1000040,amnhc_3000022,identity,,1913
amnhp_1000041,amnhc_3000022,identity,,1960
amnhp_1000042,amnhc_2000167,identity,participantIn,1921
amnhp_1000042,amnhc_2000135,identity,participantIn,1916
amnhp_1000042,amnhc_2000154,identity,participantIn,1918
amnhp_1000042,amnhp_1000043,family,spouseOf,1914
amnhp_1000042,amnhp_1002326,family,spouseOf,1935
amnhp_1000042,amnhp_1002327,hierarchical-child,childOf,
amnhp_1000042,amnhp_1002328,hierarchical-child,childOf,
amnhp_1000042,amnhp_1002329,hierarchical-parent,parentOf,
amnhp_1000042,amnhp_1002330,hierarchical-parent,parentOf,
amnhp_1000042,amnhc_2000064,identity,participantIn,1908
amnhp_1000042,amnhc_2000076,identity,participantIn,1909
amnhp_1000042,amnhc_2000080,identity,participantIn,1909
amnhp_1000042,amnhc_2000090,identity,participantIn,1910
amnhp_1000042,amnhc_2000100,identity,participantIn,1911
amnhp_1000042,amnhc_2000110,identity,participantIn,1913
amnhp_1000042,http://id.loc.gov/authorities/names/n82228434,identity,,1902
amnhp_1000042,http://id.loc.gov/authorities/names/n81024714,identity,,1913
amnhp_1000042,amnhc_0000001,identity,employerOf,1906
amnhp_1000043,amnhc_0000001,identity,,
amnhp_1000044,amnhc_0000001,identity,,1937
amnhp_1000045,amnhc_0000001,identity,,1982
amnhp_1000047,amnhc_0000001,identity,,1911
amnhp_1000047,amnhc_3000022,identity,,1911
amnhp_1000050,amnhc_0000001,identity,,
amnhp_1000051,amnhc_0000001,identity,,1939
amnhp_1000052,amnhc_0000001,identity,,
amnhp_1000053,amnhc_3000001,identity,,1938
amnhp_1000054,amnhc_0000001,identity,,
amnhp_1000055,amnhc_0000001,identity,,
amnhp_1000056,amnhc_0000001,identity,,1970
amnhp_1000056,amnhc_3000007,identity,,1970
amnhp_1000057,amnhc_0000001,identity,,
amnhp_1000059,amnhc_0000001,identity,,
amnhp_1000060,amnhc_3000020,identity,,
amnhp_1000061,amnhc_0000001,identity,,
amnhp_1000062,amnhc_0000001,identity,,
amnhp_1000063,amnhc_0000001,identity,,
amnhp_1000063,amnhc_0000001,identity,,
amnhp_1000064,amnhc_0000001,identity,,
amnhp_1000065,amnhc_0000001,identity,,1945
amnhp_1000066,amnhc_3000015,identity,,1965
amnhp_1000066,amnhc_3000001,identity,,1960
amnhp_1000066,http://id.loc.gov/authorities/names/nr2001038386,identity,,1937
amnhp_1000066,http://id.loc.gov/authorities/names/n83827958.html,identity,,1960s
amnhp_1000066,http://id.loc.gov/authorities/names/n50070920.html,identity,,1960s
amnhp_1000066,http://id.loc.gov/authorities/names/n50070920.html,identity,,1960s
amnhp_1000066,amnhp_1000256,identity,,
amnhp_1000066,amnhp_1001792,identity,,
amnhp_1000066,http://id.loc.gov/authorities/names/n50014021.html,identity,,
amnhp_1000066,amnhp_1001941,identity,,
amnhp_1000066,amnhp_1001379,identity,,
amnhp_1000066,amnhp_1001848,identity,,
amnhp_1000066,http://id.loc.gov/authorities/names/n85814312.html,identity,,
amnhp_1000068,amnhc_0000001,identity,,
amnhp_1000069,amnhc_0000001,identity,,1980
amnhp_1000069,amnhc_3000022,identity,,1980
amnhp_1000071,amnhc_0000001,identity,,1948
amnhp_1000073,amnhc_0000001,identity,,
amnhp_1000074,amnhc_0000001,identity,,1938
amnhp_1000075,amnhc_0000001,identity,,
amnhp_1000076,amnhc_0000001,identity,,
amnhp_1000077,amnhc_0000001,identity,,
amnhp_1000078,amnhc_0000001,identity,,
amnhp_1000079,amnhc_0000001,identity,,
amnhp_1000080,amnhc_0000001,identity,,
amnhp_1000081,amnhc_0000001,identity,,1995
amnhp_1000081,amnhc_3000020,identity,,1995
amnhp_1000082,amnhc_0000001,identity,,
amnhp_1000083,amnhc_0000001,identity,,
amnhp_1000084,amnhc_0000001,identity,,1945
amnhp_1000085,amnhc_0000001,identity,,
amnhp_1000085,amnhc_0000001,identity,,
amnhp_1000086,amnhc_0000001,identity,,1921
amnhp_1000086,amnhc_0000001,identity,,1921
amnhp_1000087,amnhc_0000001,identity,,
amnhp_1000088,amnhc_0000001,identity,,
amnhp_1000089,amnhc_0000001,identity,,
amnhp_1000090,amnhc_0000001,identity,,
amnhp_1000092,amnhc_0000001,identity,,
amnhp_1000092,amnhc_0000001,identity,,
amnhp_1000093,amnhc_0000001,identity,,1903
amnhp_1000096,amnhc_0000001,identity,,
amnhp_1000097,amnhc_0000001,identity,,
amnhp_1000098,amnhc_0000001,identity,,
amnhp_1000099,amnhc_0000001,identity,,
amnhp_1000100,amnhc_3000017,identity,,1914
amnhp_1000103,amnhc_0000001,identity,,
amnhp_1000104,amnhc_0000001,identity,,
amnhp_1000104,amnhc_3000020,identity,,
amnhp_1000105,amnhc_0000001,identity,,
amnhp_1000106,amnhc_0000001,identity,,
amnhp_1000107,amnhc_0000001,identity,,
amnhp_1000108,amnhc_0000001,identity,,
amnhp_1000111,amnhc_0000001,identity,,
amnhp_1000112,amnhc_0000001,identity,,
amnhp_1000112,amnhc_0000001,identity,,
amnhp_1000113,amnhc_3000032,identity,,1981
amnhp_1000114,amnhc_3000007,identity,,
amnhp_1000115,amnhc_3000007,identity,,1930
amnhp_1000116,amnhc_0000001,identity,,
amnhp_1000117,amnhc_0000001,identity,,1942
amnhp_1000117,amnhc_3000030,identity,,1942
amnhp_1000118,amnhc_0000001,identity,,
amnhp_1000119,amnhc_0000001,identity,,
amnhp_1000120,amnhc_0000001,identity,,
amnhp_1000121,amnhc_3000045,identity,,1935
amnhp_1000122,amnhc_0000001,identity,,
amnhp_1000123,amnhc_0000001,identity,,1903
amnhp_1000124,amnhc_3000020,identity,,1968
amnhp_1000125,amnhc_0000001,identity,,1934
amnhp_1000125,amnhc_3000013,identity,,1934
amnhp_1000126,amnhc_0000001,identity,,
amnhp_1000127,amnhc_0000001,identity,,1940
amnhp_1000128,amnhc_3000017,identity,,1962
amnhp_1000129,amnhc_0000001,identity,,1901
amnhp_1000131,amnhc_0000001,identity,,
amnhp_1000132,amnhc_0000001,identity,,
amnhp_1000133,amnhc_0000001,identity,,
amnhp_1000134,amnhc_3000001,identity,,1942
amnhp_1000138,amnhc_0000001,identity,,1972
amnhp_1000140,amnhc_0000001,identity,,
amnhp_1000141,amnhc_0000001,identity,,
amnhp_1000142,amnhc_0000001,,employedBy,
amnhp_1000142,amnhc_3000032,,employedBy,1912
amnhp_1000142,amnhc_2000164,,participantIn,
amnhp_1000145,amnhc_0000001,identity,,
amnhp_1000148,amnhc_0000001,identity,,
amnhp_1000149,amnhc_3000007,identity,,
amnhp_1000150,amnhc_0000001,identity,,
amnhp_1000150,amnhc_0000001,identity,,
amnhp_1000151,amnhc_0000001,identity,,
amnhp_1000152,amnhc_0000001,identity,,1936
amnhp_1000153,amnhc_0000001,identity,,
amnhp_1000154,amnhc_0000001,identity,,
amnhp_1000155,amnhc_0000001,identity,,
amnhp_1000157,amnhc_0000001,identity,,1941
amnhp_1000158,amnhc_0000001,identity,,
amnhp_1000159,amnhc_0000001,identity,,
amnhp_1000161,amnhc_3000003,identity,,1931
amnhp_1000163,amnhc_0000001,identity,,
amnhp_1000164,amnhc_0000001,identity,,
amnhp_1000165,amnhc_3000017,identity,,1916
amnhp_1000167,amnhc_0000001,identity,,
amnhp_1000168,amnhc_0000001,identity,,
amnhp_1000171,amnhc_0000001,identity,,1945
amnhp_1000172,amnhc_0000001,identity,,
amnhp_1000173,amnhc_0000001,identity,,
amnhp_1000174,amnhc_0000001,identity,,
amnhp_1000175,amnhc_0000001,identity,,1987
amnhp_1000175,amnhc_3000020,identity,,1987
amnhp_1000176,amnhc_0000001,identity,,1990
amnhp_1000178,amnhc_0000001,identity,,
amnhp_1000180,amnhc_0000001,identity,,
amnhp_1000181,amnhc_3000017,identity,,1936
amnhp_1000182,amnhc_3000017,identity,,1888
amnhp_1000183,amnhc_0000001,identity,,1991
amnhp_1000184,amnhc_0000001,identity,,
amnhp_1000185,amnhc_0000001,identity,,
amnhp_1000189,amnhc_0000001,identity,,
amnhp_1000190,amnhc_0000001,identity,,
amnhp_1000191,amnhc_3000032,identity,,1937
amnhp_1000192,amnhc_0000001,identity,,1931
amnhp_1000192,amnhc_3000003,identity,,1931
amnhp_1000194,amnhc_0000001,identity,,
amnhp_1000195,amnhc_0000001,identity,,
amnhp_1000196,amnhc_0000001,identity,,
amnhp_1000197,amnhc_3000017,identity,,1938
amnhp_1000198,amnhc_3000001,identity,,1942
amnhp_1000199,amnhc_0000001,identity,,
amnhp_1000199,amnhc_3000042,identity,,
amnhp_1000201,amnhc_0000001,identity,,1972
amnhp_1000202,amnhc_0000001,identity,,
amnhp_1000202,amnhc_3000022,identity,,
amnhp_1000204,amnhc_0000001,identity,,
amnhp_1000205,amnhc_0000001,identity,,
amnhp_1000206,amnhc_0000001,identity,,1910
amnhp_1000207,amnhc_0000001,identity,,1869
amnhp_1000208,amnhc_0000001,identity,,1990
amnhp_1000209,amnhc_0000001,identity,,1956
amnhp_1000209,amnhc_3000017,identity,,1956
amnhp_1000210,amnhc_0000001,identity,,1938
amnhp_1000212,amnhc_0000001,identity,,
amnhp_1000213,amnhc_0000001,identity,,
amnhp_1000214,amnhc_0000001,identity,,1895
amnhp_1000214,amnhc_3000003,identity,,1895
amnhp_1000216,amnhc_0000001,identity,,
amnhp_1000217,amnhc_0000001,identity,,
amnhp_1000217,amnhc_3000020,identity,,
amnhp_1000218,amnhc_0000001,identity,,1954
amnhp_1000220,amnhc_3000013,identity,,1936
amnhp_1000221,amnhc_3000001,identity,,1943
amnhp_1000222,amnhc_0000001,identity,,1898
amnhp_1000223,amnhc_0000001,identity,,
amnhp_1000225,amnhc_0000001,identity,,
amnhp_1000227,amnhc_0000001,identity,,
amnhp_1000228,amnhc_0000001,identity,,1966
amnhp_1000229,amnhc_3000007,identity,,1949
amnhp_1000230,amnhc_0000001,identity,,
amnhp_1000231,amnhc_0000001,identity,,
amnhp_1000231,amnhp_1000043,identity,,
amnhp_1000232,amnhc_0000001,identity,,
amnhp_1000233,amnhc_0000001,identity,,
amnhp_1000234,amnhc_0000001,identity,,1951
amnhp_1000235,amnhc_0000001,identity,,1972
amnhp_1000237,amnhc_0000001,identity,,1936
amnhp_1000238,amnhc_0000001,identity,,1903
amnhp_1000239,amnhc_0000001,identity,,
amnhp_1000240,amnhc_0000001,identity,,
amnhp_1000241,amnhc_0000001,identity,,1915
amnhp_1000242,amnhc_0000001,identity,,
amnhp_1000243,amnhc_0000001,identity,,1854
amnhp_1000243,amnhc_3000045,identity,,1854
amnhp_1000244,amnhc_0000001,identity,,1931
amnhp_1000245,amnhc_0000001,identity,,1971
amnhp_1000247,amnhc_0000001,identity,,
amnhp_1000248,amnhc_3000032,identity,,1933
amnhp_1000249,amnhc_0000001,identity,,
amnhp_1000250,amnhc_3000045,identity,,1956
amnhp_1000251,amnhc_0000001,identity,,
amnhp_1000252,amnhc_0000001,identity,,
amnhp_1000253,amnhc_0000001,identity,,1940
amnhp_1000255,amnhc_0000001,identity,,
amnhp_1000256,amnhp_1002437,family,descendantOf,
amnhp_1000256,amnhp_1002438,family,spouseOf,
amnhp_1000256,amnhp_1002439,family,spouseOf,1966
amnhp_1000256,amnhp_1001716,family,spouseOf,
amnhp_1000256,amnhp_1001528,associative,colleagueOf,1923
amnhp_1000256,amnhp_1002440,associative,worksWith,1924 January
amnhp_1000256,amnhc_2000192,temporal,participantIn,1924 January
amnhp_1000256,amnhp_1001518,associative,colleagueOf,
amnhp_1000256,amnhp_1001586,associative,colleagueOf,
amnhp_1000256,amnhc_3000019,associative,participantIn,1947
amnhp_1000257,amnhc_0000001,identity,,
amnhp_1000259,amnhc_0000001,identity,,
amnhp_1000260,amnhc_0000001,identity,,
amnhp_1000261,amnhc_0000001,identity,,1913
amnhp_1000261,amnhc_3000032,identity,,1913
amnhp_1000261,amnhc_0000001,identity,,1913
amnhp_1000262,amnhc_0000001,identity,,
amnhp_1000263,amnhc_0000001,identity,,
amnhp_1000264,amnhc_0000001,identity,,
amnhp_1000265,amnhc_0000001,identity,,
amnhp_1000266,amnhc_0000001,identity,,1990
amnhp_1000267,amnhc_0000001,identity,,
amnhp_1000268,amnhc_3000003,identity,,1916
amnhp_1000269,amnhc_0000001,identity,,1972
amnhp_1000270,amnhc_0000001,identity,,
amnhp_1000271,amnhc_0000001,identity,,
amnhp_1000272,amnhc_0000001,identity,,1913
amnhp_1000273,amnhc_0000001,identity,,1972
amnhp_1000274,amnhc_0000001,identity,,
amnhp_1000275,amnhc_0000001,identity,,
amnhp_1000276,amnhc_0000001,identity,,
amnhp_1000278,amnhc_3000042,identity,,1909
amnhp_1000279,amnhc_0000001,identity,,
amnhp_1000279,amnhc_3000017,identity,,
amnhp_1000280,amnhc_0000001,identity,,1972
amnhp_1000280,amnhc_3000042,identity,,1972
amnhp_1000281,amnhc_3000020,identity,,1976
amnhp_1000282,amnhc_0000001,identity,,1940
amnhp_1000283,amnhc_0000001,identity,,
amnhp_1000284,amnhc_0000001,identity,,1963
amnhp_1000288,amnhc_0000001,identity,,
amnhp_1000289,amnhc_0000001,identity,,
amnhp_1000290,amnhc_0000001,identity,,1963
amnhp_1000291,amnhc_0000001,identity,,
amnhp_1000292,amnhc_0000001,identity,,
amnhp_1000293,amnhc_0000001,identity,,
amnhp_1000293,amnhc_3000017,identity,,
amnhp_1000294,amnhc_0000001,identity,,
amnhp_1000295,amnhc_0000001,identity,,
amnhp_1000296,amnhc_0000001,identity,,
amnhp_1000297,amnhc_0000001,identity,,
amnhp_1000298,amnhc_0000001,identity,,
amnhp_1000298,amnhc_3000017,identity,,
amnhp_1000301,amnhc_0000001,identity,,
amnhp_1000302,amnhc_3000013,identity,,1926
amnhp_1000302,amnhc_0000001,identity,,1926
amnhp_1000303,amnhc_0000001,identity,,
amnhp_1000304,amnhc_0000001,identity,,
amnhp_1000306,amnhc_0000001,identity,,
amnhp_1000307,amnhc_0000001,identity,,
amnhp_1000308,amnhc_0000001,identity,,
amnhp_1000309,amnhc_3000020,identity,,
amnhp_1000310,amnhc_0000001,identity,,1952
amnhp_1000312,amnhc_0000001,identity,,
amnhp_1000312,amnhc_3000003,identity,,
amnhp_1000314,amnhc_3000013,identity,,1929
amnhp_1000315,amnhc_0000001,identity,,1904
amnhp_1000315,amnhc_3000009,identity,,1904
amnhp_1000316,amnhc_2000167,identity,,1925
amnhp_1000316,amnhp_1002382,,,1925
amnhp_1000316,amnhp_1002383,,,1925
amnhp_1000316,http://id.loc.gov/authorities/names/no2004061805,,,1924
amnhp_1000316,http://id.loc.gov/authorities/names/n79063202,,,1918
amnhp_1000316,http://id.loc.gov/authorities/names/n84173370,,,1942
amnhp_1000316,http://id.loc.gov/authorities/names/n79074300,,,1915
amnhp_1000317,amnhc_0000001,identity,,1869
amnhp_1000317,amnhc_0000001,identity,,1869
amnhp_1000318,amnhc_0000001,identity,,
amnhp_1000319,amnhc_0000001,identity,,1989
amnhp_1000321,amnhc_0000001,identity,,1901
amnhp_1000322,amnhc_0000001,identity,,
amnhp_1000323,amnhc_0000001,identity,,1991
amnhp_1000325,amnhc_0000001,identity,,
amnhp_1000326,amnhc_0000001,identity,,
amnhp_1000327,amnhc_0000001,identity,,
amnhp_1000328,amnhc_0000001,identity,,
amnhp_1000329,amnhc_0000001,identity,,
amnhp_1000330,amnhc_0000001,identity,,1917
amnhp_1000332,amnhc_0000001,identity,,1967
amnhp_1000332,amnhc_3000009,identity,,1967
amnhp_1000333,amnhc_0000001,identity,,
amnhp_1000334,amnhc_0000001,identity,,1930
amnhp_1000335,amnhc_0000001,identity,,
amnhp_1000336,amnhc_0000001,identity,,1924
amnhp_1000337,amnhc_0000001,identity,,
amnhp_1000338,amnhc_0000001,identity,,
amnhp_1000340,amnhc_0000001,identity,,1929
amnhp_1000341,amnhc_0000001,identity,,1957
amnhp_1000341,amnhc_3000003,identity,,1957
amnhp_1000342,amnhc_0000001,identity,,
amnhp_1000343,amnhc_0000001,identity,,
amnhp_1000344,amnhc_0000001,identity,,
amnhp_1000345,amnhc_3000017,identity,,1992
amnhp_1000346,amnhc_3000013,identity,,1949
amnhp_1000347,amnhc_0000001,identity,,1947
amnhp_1000348,amnhc_0000001,identity,,1927
amnhp_1000349,amnhc_0000001,identity,,
amnhp_1000350,amnhc_3000022,identity,,1920
